time,src_ip,dst_ip,frame_len,proto
"Sep  7, 2016 10:57:28.533295000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.536519000 EDT",10.10.10.30,10.10.10.6,258,6.0
"Sep  7, 2016 10:57:28.536844000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:28.537579000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:28.539692000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.540142000 EDT",10.10.10.6,10.10.10.30,931,6.0
"Sep  7, 2016 10:57:28.542235000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.542597000 EDT",10.10.10.6,10.10.10.30,250,6.0
"Sep  7, 2016 10:57:28.545249000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.545640000 EDT",10.10.10.6,10.10.10.30,680,6.0
"Sep  7, 2016 10:57:28.548163000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.548655000 EDT",10.10.10.6,10.10.10.30,1470,6.0
"Sep  7, 2016 10:57:28.550985000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.551378000 EDT",10.10.10.6,10.10.10.30,1129,6.0
"Sep  7, 2016 10:57:28.551834000 EDT",10.10.10.6,10.10.10.30,275,6.0
"Sep  7, 2016 10:57:28.553957000 EDT",10.10.10.6,10.10.10.30,275,6.0
"Sep  7, 2016 10:57:28.554452000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.556131000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.556386000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:28.557867000 EDT",10.10.10.30,10.10.10.6,78,6.0
"Sep  7, 2016 10:57:28.602774000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:28.603179000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:28.605974000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.607685000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:28.607977000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:28.608712000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:28.610341000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:28.610564000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.613026000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.615754000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.616095000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:28.820201000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:28.820569000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:28.823049000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.826490000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:28.826814000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:28.827582000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:28.828823000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:28.829820000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.840039000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:28.840352000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:29.112417000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:29.112828000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:29.117064000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:29.120341000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:29.120673000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:29.121478000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:29.122981000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:29.124471000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:29.126823000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:29.132702000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:29.133017000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:29.618205000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:29.618575000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:29.622806000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:29.625848000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:29.626285000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:29.627014000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:29.628592000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:29.630151000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:29.630624000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:29.636513000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:29.636881000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:30.118875000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:30.119307000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:30.122397000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.125430000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:30.125728000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:30.126503000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:30.128205000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:30.128698000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.130551000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.135927000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.136248000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:30.618551000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:30.618982000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:30.622144000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.625094000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:30.625443000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:30.626239000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:30.627757000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:30.628252000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.630151000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.635908000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.636209000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:30.860796000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:30.861206000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:30.864337000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.867136000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:30.867473000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:30.868235000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:30.869448000 EDT",10.10.10.6,10.10.10.30,518,6.0
"Sep  7, 2016 10:57:30.870453000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.878121000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:30.878417000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:31.116073000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:31.116502000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:31.119009000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:31.120367000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:31.120708000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:31.121504000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:31.123023000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:31.123660000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:31.124983000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:31.127714000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:31.127989000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:31.614520000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:31.614902000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:31.617868000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:31.619060000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:31.619347000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:31.620193000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:31.621701000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:31.622286000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:31.623186000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:31.625997000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:31.626240000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.119034000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:32.119482000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:32.122460000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.125408000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:32.125705000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.126504000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:32.128113000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:32.129860000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.130370000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.136165000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.136455000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.393754000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:32.394188000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:32.396003000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.396907000 EDT",10.10.10.30,10.10.10.6,337,6.0
"Sep  7, 2016 10:57:32.397258000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.398293000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:32.399430000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.399768000 EDT",10.10.10.6,10.10.10.30,471,6.0
"Sep  7, 2016 10:57:32.400903000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.421193000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:32.421227000 EDT",10.10.10.6,10.10.10.30,96,6.0
"Sep  7, 2016 10:57:32.422523000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.423161000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.423424000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.451734000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:32.452167000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:32.453466000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.454978000 EDT",10.10.10.30,10.10.10.6,385,6.0
"Sep  7, 2016 10:57:32.455282000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.456253000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:32.457539000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.457965000 EDT",10.10.10.6,10.10.10.30,594,6.0
"Sep  7, 2016 10:57:32.459836000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.550371000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.550355000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:32.558015000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.558087000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.558375000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.600448000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:32.600859000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:32.602206000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.603979000 EDT",10.10.10.30,10.10.10.6,604,6.0
"Sep  7, 2016 10:57:32.604031000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:32.604371000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:32.604526000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.605610000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.606168000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:32.606839000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:32.607164000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.608018000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.608371000 EDT",10.10.10.6,10.10.10.30,471,6.0
"Sep  7, 2016 10:57:32.610004000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.639663000 EDT",10.10.10.6,10.10.10.30,67,6.0
"Sep  7, 2016 10:57:32.639819000 EDT",10.10.10.6,10.10.10.30,88,6.0
"Sep  7, 2016 10:57:32.641054000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.641261000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.641480000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.645748000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:32.647117000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.647457000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:32.649673000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.651778000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.652061000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.897800000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:32.898214000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:32.901962000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.904267000 EDT",10.10.10.30,10.10.10.6,270,6.0
"Sep  7, 2016 10:57:32.904586000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:32.905483000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:32.906641000 EDT",10.10.10.6,10.10.10.30,531,6.0
"Sep  7, 2016 10:57:32.909891000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.915210000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:32.915510000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:33.114286000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:33.114733000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:33.117514000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:33.120051000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:33.120347000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:33.121138000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:33.122758000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:33.124111000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:33.124580000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:33.124674000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:33.126196000 EDT",10.10.10.30,10.10.10.6,78,6.0
"Sep  7, 2016 10:57:33.127903000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:33.128208000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:33.616987000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:33.617417000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:33.620143000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:33.622536000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:33.622935000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:33.623742000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:33.625347000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:33.627384000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:33.629101000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:33.632236000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:33.632539000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:34.118301000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:34.118777000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:34.121429000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.122883000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:34.123305000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:34.124127000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:34.125799000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:34.129927000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.134360000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.135454000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.135758000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:34.480849000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:34.481304000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:34.483366000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.485099000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:34.485394000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:34.486198000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:34.487773000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:34.488446000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.489872000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.492563000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.492865000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:34.985773000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:34.986170000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:34.988564000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.990526000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:34.990869000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:34.991718000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:34.993238000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:34.994037000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:34.994287000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.996063000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:34.996567000 EDT",10.10.10.30,10.10.10.6,78,6.0
"Sep  7, 2016 10:57:35.000348000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:35.000648000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:35.489112000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:35.489485000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:35.493076000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:35.496348000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:35.496716000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:35.497480000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:35.499074000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:35.499539000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:35.501429000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:35.507451000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:35.507773000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:35.981466000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:35.981816000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:35.985959000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:35.989075000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:35.989378000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:35.990218000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:35.991708000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:35.992300000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:35.994265000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:36.000270000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:36.000542000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:36.491616000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:36.492014000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:36.495832000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:36.498824000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:36.499155000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:36.499887000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:36.501493000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:36.502042000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:36.504397000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:36.510330000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:36.510623000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:36.990418000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:36.990841000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:36.994031000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:36.996706000 EDT",10.10.10.30,10.10.10.6,266,6.0
"Sep  7, 2016 10:57:36.997014000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:36.997805000 EDT",10.10.10.6,10.10.10.30,83,6.0
"Sep  7, 2016 10:57:36.999350000 EDT",10.10.10.6,10.10.10.30,920,6.0
"Sep  7, 2016 10:57:36.999969000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:37.003708000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:37.007821000 EDT",10.10.10.30,10.10.10.6,66,6.0
"Sep  7, 2016 10:57:37.008112000 EDT",10.10.10.6,10.10.10.30,66,6.0
"Sep  7, 2016 10:57:37.491392000 EDT",10.10.10.30,10.10.10.6,74,6.0
"Sep  7, 2016 10:57:37.491828000 EDT",10.10.10.6,10.10.10.30,74,6.0
"Sep  7, 2016 10:57:37.495546000 EDT",10.10.10.30,10.10.10.6,66,6.0
